Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - HDD0025,Ordinary Non AC Seater 2+3,19:00,02:30,07h 30m,356.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - ETH0045,Ordinary Non AC Seater 2+3,20:30,01:40,05h 10m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - SBD0107,Janrath AC Seater 2+2,20:31,01:50,05h 19m,501.0,35 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - ETH0075,Ordinary Non AC Seater 2+3,20:31,01:40,05h 09m,371.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,03:00,04h 58m,435.0,46 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,03:30,05h 30m,670.0,51 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,02:30,05h 30m,670.0,45 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,04:00,07h 20m,600.0,48 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-etah-up,Delhi to Etah (Uttar Pradesh)
UPSRTC - NJB0115,Ordinary Non AC Seater 2+3,16:05,22:35,06h 30m,379.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - HPR0042,Ordinary Non AC Seater 2+3,17:00,23:00,06h 00m,379.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0111,Ordinary Non AC Seater 2+3,18:01,00:50,06h 49m,379.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0121,Ordinary Non AC Seater 2+3,20:20,03:40,07h 20m,379.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0126,Ordinary Non AC Seater 2+3,21:20,04:40,07h 20m,379.0,52 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - NJB0131,Ordinary Non AC Seater 2+3,22:40,05:00,06h 20m,379.0,52 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
ROYAL SAFARI INDIA TRAVELS,NON AC Seater / Sleeper 2+1,22:30,05:00,06h 30m,499.0,29 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-kotdwar,Delhi to Kotdwar (Uttarakhand)
UPSRTC - MDD0006,Janrath AC Seater 2+2,15:15,19:15,04h 00m,382.0,34 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,22:00,05h 54m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,20:15,04h 00m,382.0,36 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,21:40,04h 40m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,22:09,05h 05m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0018,Janrath AC Seater 2+2,17:15,21:15,04h 00m,382.0,36 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0057,Rajdhani Non AC Seater 2+3,17:30,21:00,03h 30m,298.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,21:40,03h 38m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0024,Janrath AC Seater 2+2,18:15,22:15,04h 00m,382.0,36 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:20,22:00,03h 40m,265.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0061,Rajdhani Non AC Seater 2+3,18:30,22:00,03h 30m,298.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,22:50,04h 20m,386.0,36 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,23:00,03h 58m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0069,Ordinary Non AC Seater 2+3,19:29,22:02,02h 33m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0034,Ordinary Non AC Seater 2+3,19:30,23:00,03h 30m,298.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,01:00,05h 15m,294.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - MDD0038,Ordinary Non AC Seater 2+3,20:00,23:30,03h 30m,298.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,23:35,03h 33m,333.0,48 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),22:00,02:25,04h 25m,499.0,31 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,02:40,04h 25m,599.0,33 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,02:15,04h 00m,799.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:25,02:45,04h 20m,549.0,38 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,01:50,03h 20m,449.0,26 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
UPSRTC - VKS0026,Janrath AC Seater 2+2,19:50,22:30,02h 40m,296.0,36 Seats available,2.4,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
UPSRTC - KDN0028,Janrath AC Seater 2+2,23:01,02:00,02h 59m,296.0,36 Seats available,2.2,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
FlixBus,A/C Sleeper (2+1),19:30,22:00,02h 30m,450.0,5 Seats available,4.0,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Comfort Tour and Travels,NON A/C Seater Push Back (2+2),15:00,18:00,03h 00m,499.0,26 Seats available,2.2,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Vanshika Tour and Travels,NON A/C Seater (2+2),16:55,21:00,04h 05m,200.0,43 Seats available,0.0,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Hans Travels (I) Private Limited,A/C Sleeper (2+1),15:30,18:45,03h 15m,2500.0,18 Seats available,3.2,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Sanjay Travels,AC Sleeper (2+1),15:30,18:45,03h 15m,2200.0,15 Seats available,3.8,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Goyal Travels,A/C Seater / Sleeper (2+1),16:00,18:35,02h 35m,999.0,20 Seats available,3.3,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,19:15,03h 15m,1200.0,25 Seats available,4.0,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Shri mahavir tour and travels,AC Sleeper (2+1),16:05,18:35,02h 30m,1300.0,20 Seats available,4.2,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Sethi Yatra Company,A/C Seater / Sleeper (2+1),16:05,19:00,02h 55m,925.0,27 Seats available,3.8,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,20:15,03h 15m,1140.0,28 Seats available,4.0,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Dhariwal Travels,A/C Sleeper (2+1),17:00,19:30,02h 30m,1710.0,36 Seats available,3.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),17:00,21:15,04h 15m,1045.0,43 Seats available,4.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
HIGHWAY STAR TRAVEL & CARGO,A/C Seater/Sleeper (2+1),17:30,19:45,02h 15m,1299.0,28 Seats available,3.1,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),17:40,20:10,02h 30m,1399.0,21 Seats available,4.4,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,21:15,03h 15m,1200.0,34 Seats available,4.0,https://www.redbus.in/bus-tickets/varanasi-to-allahabad,Varanasi to Allahabad
UPSRTC - STD0022,Janrath AC Seater 2+2,17:00,23:37,06h 37m,554.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - CNT0037,Ordinary Non AC Seater 2+3,18:30,00:00,05h 30m,379.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - CNT0039,Ordinary Non AC Seater 2+3,19:30,01:00,05h 30m,379.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - CNT0043,Ordinary Non AC Seater 2+3,20:00,01:30,05h 30m,379.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,02:00,05h 40m,379.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - CNT0041,Ordinary Non AC Seater 2+3,20:30,02:00,05h 30m,379.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30,02:30,06h 00m,379.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - CNT0047,Ordinary Non AC Seater 2+3,21:00,02:30,05h 30m,379.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - CNT0057,Ordinary Non AC Seater 2+3,22:30,04:00,05h 30m,379.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - GLA0137,Janrath AC Seater 2+2,23:05,04:15,05h 10m,562.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
Yolo Bus,A/C Sleeper (2+1),22:19,04:04,05h 45m,549.0,20 Seats available,4.2,https://www.redbus.in/bus-tickets/lucknow-to-jaunpur,Lucknow to Jaunpur
UPSRTC - TAJ0047,Pink Express AC Seater 2+2,21:55,04:14,06h 19m,739.0,33 Seats available,3.7,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Aligarh (uttar pradesh) to Haridwar
UPSRTC - TAJ0051,Janrath AC Seater 2+3,23:00,05:30,06h 30m,606.0,47 Seats available,2.0,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Aligarh (uttar pradesh) to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:59,04:30,04h 31m,699.0,17 Seats available,2.7,https://www.redbus.in/bus-tickets/aligarh-to-haridwar,Aligarh (uttar pradesh) to Haridwar
UPSRTC - SJP0271,Ordinary Non AC Seater 2+3,16:01,23:21,07h 20m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - SJP0032,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - SJP0278,Ordinary Non AC Seater 2+3,17:31,00:51,07h 20m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - HDD0063,Ordinary Non AC Seater 2+3,18:00,01:03,07h 03m,550.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,19:40,04:00,08h 20m,567.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - SJP0281,Ordinary Non AC Seater 2+3,19:45,03:05,07h 20m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - STD0163,Ordinary Non AC Seater 2+3,19:58,05:16,09h 18m,532.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - STD0368,Ordinary Non AC Seater 2+3,20:01,04:40,08h 39m,563.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - SJP0286,Ordinary Non AC Seater 2+3,21:00,04:20,07h 20m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - STD0144,Ordinary Non AC Seater 2+3,21:28,06:30,09h 02m,563.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - GLA0141,Janrath AC Seater 2+2,21:35,05:05,07h 30m,791.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - SJP0288,Ordinary Non AC Seater 2+3,21:45,05:05,07h 20m,584.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - LKM0399,Shatabdi AC Seater 2+2,22:15,05:14,06h 59m,768.0,31 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - STD0072,Janrath AC Seater 2+2,22:40,05:45,07h 05m,768.0,34 Seats available,2.6,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - KSB0044,Janrath AC Seater 2+2,23:05,05:30,06h 25m,768.0,22 Seats available,1.5,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - LKM0401,Shatabdi AC Seater 2+2,23:15,06:14,06h 59m,768.0,26 Seats available,3.3,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:45,06:35,07h 50m,899.0,19 Seats available,4.2,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
UPSRTC - CBG0070,Ordinary Non AC Seater 2+3,15:15,20:30,05h 15m,421.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - BTR0028,Ordinary Non AC Seater 2+3,15:51,01:03,09h 12m,408.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZR0023,Ordinary Non AC Seater 2+3,16:00,20:50,04h 50m,457.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZS0019,Ordinary Non AC Seater 2+3,16:00,21:00,05h 00m,457.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZR0018,Ordinary Non AC Seater 2+3,16:30,21:30,05h 00m,457.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - DRG0005,Rajdhani Non AC Seater 2+3,18:00,23:45,05h 45m,457.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZR0025,Ordinary Non AC Seater 2+3,18:00,23:00,05h 00m,457.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - BTR0025,Ordinary Non AC Seater 2+3,18:29,01:02,06h 33m,421.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - BUI0026,Janrath AC Seater 2+2,18:30,23:50,05h 20m,666.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZR0021,Ordinary Non AC Seater 2+3,19:00,03:50,08h 50m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZR0027,Ordinary Non AC Seater 2+3,19:41,00:05,04h 24m,421.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZS0023,Ordinary Non AC Seater 2+3,20:00,01:00,05h 00m,457.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - GZP0018,Ordinary Non AC Seater 2+3,20:30,03:07,06h 37m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZS0021,Ordinary Non AC Seater 2+3,20:30,01:30,05h 00m,457.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZS0025,Ordinary Non AC Seater 2+3,21:00,02:00,05h 00m,457.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZS0031,Janrath AC Seater 2+2,21:50,03:10,05h 20m,666.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - BTR0027,Ordinary Non AC Seater 2+3,22:10,06:31,08h 21m,441.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - AZS0033,Janrath AC Seater 2+2,22:30,03:50,05h 20m,666.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - BUI0013,Ordinary Non AC Seater 2+3,22:45,03:30,04h 45m,421.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - GLA0144,Janrath AC Seater 2+2,22:55,04:14,05h 19m,666.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
Ashok Tour And Travels,AC Seater (2+2),16:00,19:30,03h 30m,549.0,28 Seats available,4.3,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
Ashok Tour And Travels,AC Seater (2+2),17:30,20:45,03h 15m,549.0,24 Seats available,3.9,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
Aarohi Travels,AC Seater (2+2),15:00,18:30,03h 30m,500.0,37 Seats available,2.9,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
Ashok Tour And Travels,A/C Seater (2+1),19:30,22:45,03h 15m,549.0,16 Seats available,2.4,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
Aarohi Travels,Non AC Seater (2+2),17:00,21:00,04h 00m,400.0,40 Seats available,2.9,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Lucknow to Azamgarh
UPSRTC - GLA0138,Janrath AC Seater 2+2,17:01,23:30,06h 29m,562.0,35 Seats available,3.3,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
UPSRTC - KSH0001,Janrath AC Seater 2+2,19:55,02:15,06h 20m,554.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
UPSRTC - KSH0023,Ordinary Non AC Seater 2+3,20:07,02:47,06h 40m,379.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),21:30,01:45,04h 15m,1489.0,9 Seats available,4.8,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),18:35,01:21,06h 46m,1299.0,18 Seats available,4.3,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
Vinay Travels,A/C Seater / Sleeper (2+2),23:00,02:00,03h 00m,1341.0,24 Seats available,2.9,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Jaunpur to Lucknow
UPSRTC - MHB0049,Ordinary Non AC Seater 2+3,15:15,17:24,02h 09m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - JHD0020,Ordinary Non AC Seater 2+3,15:30,18:00,02h 30m,146.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BTR0030,Ordinary Non AC Seater 2+3,15:30,16:50,01h 20m,146.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - GZP0018,Ordinary Non AC Seater 2+3,15:45,18:45,03h 00m,138.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - MHB0051,Ordinary Non AC Seater 2+3,15:45,17:54,02h 09m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BTR0025,Ordinary Non AC Seater 2+3,16:30,18:02,01h 32m,142.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BLP0039,Ordinary Non AC Seater 2+3,16:30,20:00,03h 30m,167.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - HDD0061,Rajdhani Non AC Seater 2+3,16:30,20:03,03h 33m,150.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - JHD0023,Ordinary Non AC Seater 2+3,16:45,19:00,02h 15m,146.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - JHD0025,Ordinary Non AC Seater 2+3,17:15,19:30,02h 15m,146.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
UPSRTC - BLP0096,Ordinary Non AC Seater 2+3,17:30,20:20,02h 50m,150.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,Kanpur (Uttar Pradesh) to Lucknow
